query_phase,layer,head,mean_active_minus_inactive,cohens_d_vs_zero,abs_cohens_d,active_preference_rate,harmful_mean,benign_mean,n
post_selector,0,22,-3.8199404428943776e-05,-0.6212242144884023,0.6212242144884023,0.5,-3.610307936696079e-05,-4.029572949092677e-05,64
post_selector,18,27,0.0014489375298580623,0.619369054008023,0.619369054008023,0.6875,0.0012334355851635007,0.0016644394745526244,64
post_selector,11,29,0.0003819679253638048,0.6152797196815353,0.6152797196815353,0.71875,0.0005385724723509877,0.00022536337837662183,64
post_selector,16,21,0.0024747120551182732,0.6136050858582636,0.6136050858582636,0.6875,0.002157266902941027,0.0027921572072955193,64
post_selector,33,28,0.001240608207808676,0.6118298856359586,0.6118298856359586,0.703125,0.000874356661370245,0.001606859754247107,64
post_selector,33,23,0.0027905436672881253,0.6116371217842317,0.6116371217842317,0.75,0.0023028488940326376,0.0032782384405436126,64
post_selector,22,21,-0.0003999205091531318,-0.6112680499350508,0.6112680499350508,0.203125,-0.000460954090158308,-0.0003388869281479557,64
post_selector,28,0,0.008231186595367018,0.6095160908889188,0.6095160908889188,0.625,0.00531200844852717,0.011150364742206867,64
post_selector,18,4,0.0013448020363284437,0.6086218476171786,0.6086218476171786,0.75,0.0006350291441776512,0.002054574928479236,64
post_selector,30,11,0.0029575114072031058,0.6078982412766099,0.6078982412766099,0.703125,0.0029079812111376443,0.0030070416032685673,64
post_selector,14,26,0.00026060963045890814,0.6075272112374827,0.6075272112374827,0.71875,0.00020008631099698254,0.00032113294992083385,64
post_selector,0,17,0.006438637223254773,0.6041070645828438,0.6041070645828438,0.5,0.007667930975003396,0.00520934347150615,64
post_selector,14,29,0.0004965793991686892,0.5989239815645305,0.5989239815645305,0.5625,0.0006263647228479242,0.00036679407548945403,64
post_selector,23,6,0.0013212781423135207,0.5975696532074057,0.5975696532074057,0.609375,0.0010692369323805876,0.001573319352246454,64
post_selector,27,15,0.0007240294653456461,0.5964343622738284,0.5964343622738284,0.734375,-4.50842999271109e-05,0.001493143230618403,64
post_selector,22,4,0.0021557508462137715,0.594499481172429,0.594499481172429,0.65625,0.002677093554666483,0.0016344081377610595,64
post_selector,26,22,0.00011644294681897918,0.5922633167327165,0.5922633167327165,0.875,8.633204197392596e-05,0.00014655385166403243,64
post_selector,26,19,0.0008055729513216466,0.589326098464223,0.589326098464223,0.703125,0.001255176108315907,0.0003559697943273863,64
post_selector,25,9,0.0002930837289340819,0.5890674144987068,0.5890674144987068,0.765625,0.0005690611174031379,1.7106340465025874e-05,64
post_selector,0,26,0.0033150112067232844,0.5879478204121013,0.5879478204121013,0.5,0.0026996791566489212,0.003930343256797647,64
post_selector,14,20,0.0008423383924309699,0.5844785319107144,0.5844785319107144,0.53125,0.0007966389430293874,0.0008880378418325523,64
post_selector,24,0,0.00025082330205349344,0.5840751762541877,0.5840751762541877,0.59375,0.00016927933597798062,0.00033236726812900633,64
response_mean,26,26,0.0037507216102312417,0.5831257280872814,0.5831257280872814,0.734375,0.002765641812402457,0.004735801408060026,64
post_selector,10,25,0.0010394431224085448,0.5809543978248057,0.5809543978248057,0.625,0.001154618045802613,0.0009242681990144766,64
post_selector,33,20,0.0031668980918766283,0.5809021044932108,0.5809021044932108,0.71875,0.000889361948793515,0.005444434234959741,64
post_selector,11,4,0.001917424506245865,0.5804885603990158,0.5804885603990158,0.671875,0.002198571804910894,0.0016362772075808358,64
post_selector,17,20,-0.0005045791062911796,-0.5789877831465036,0.5789877831465036,0.265625,-0.0003776935373025297,-0.0006314646752798293,64
